"feature","metadata","value","coef","stderr","pval","qval","base.model","tweedie.index","N","N.not.zero","percent.zero","Antibiotic"
"rnpA","ResistanceType","TP",-0.0556849392984368,0.0482349208086004,0.312590525119091,0.580730104005651,"CPLM",1.01,6,6,0,"TP"
"basR","ResistanceType","TP",0.103372851339249,0.0917389326385895,0.322842609805184,0.58188379403783,"CPLM",1.99,6,6,0,"TP"
"btuB","ResistanceType","TP",-0.0852296326381785,0.074677277174843,0.317429296168249,0.58188379403783,"CPLM",1.01,6,6,0,"TP"
"cbrC","ResistanceType","TP",0.0837751725643224,0.0740829410210166,0.321334666011643,0.58188379403783,"CPLM",1.99,6,6,0,"TP"
"entB","ResistanceType","TP",0.083075609846536,0.0722126178180509,0.314063626518505,0.58188379403783,"CPLM",1.99,6,6,0,"TP"
"gapC","ResistanceType","TP",0.0359332720963295,0.0318053545883528,0.321725718730227,0.58188379403783,"CPLM",1.99,6,6,0,"TP"
"gapC_1","ResistanceType","TP",0.0321226138817701,0.0283586657702017,0.320624228740126,0.58188379403783,"CPLM",1.99,6,6,0,"TP"
"gcvH","ResistanceType","TP",-0.0636082282879041,0.0561934795990026,0.320914738427602,0.58188379403783,"CPLM",1.01,6,6,0,"TP"
"gntT","ResistanceType","TP",-0.131021581018186,0.115887493111146,0.321423344611249,0.58188379403783,"CPLM",1.01,6,6,0,"TP"
"leuD","ResistanceType","TP",-0.0962792137511152,0.0856744070180054,0.323987149519829,0.58188379403783,"CPLM",1.292,6,6,0,"TP"
"purK","ResistanceType","TP",-0.0488526629871496,0.0434300832057058,0.323580462139925,0.58188379403783,"CPLM",1.01,6,6,0,"TP"
"rbsD","ResistanceType","TP",-0.112943542997617,0.100240444506904,0.322876202015527,0.58188379403783,"CPLM",1.01,6,6,0,"TP"
"sodB","ResistanceType","TP",-0.0747868444082358,0.0655595554701368,0.317636729625188,0.58188379403783,"CPLM",1.01,6,6,0,"TP"
"yfbF","ResistanceType","TP",0.180613704250588,0.159311862792112,0.320255918823606,0.58188379403783,"CPLM",1.99,6,6,0,"TP"
"ygaC","ResistanceType","TP",0.0850043731260756,0.0754822747992719,0.323093201122658,0.58188379403783,"CPLM",1.99,6,6,0,"TP"
"yliH","ResistanceType","TP",0.137116963087675,0.120644173304868,0.319200402611271,0.58188379403783,"CPLM",1.99,6,6,0,"TP"
"metB","ResistanceType","TP",-0.0685606438619937,0.0614505214216688,0.327050471779721,0.586086022437111,"CPLM",1.01,6,6,0,"TP"
"yadE","ResistanceType","TP",0.0962751756406627,0.0865719525508306,0.328433030788918,0.587264359688795,"CPLM",1.99,6,6,0,"TP"
"pyrD","ResistanceType","TP",-0.0643109234893136,0.0583814367372317,0.332478086871756,0.588007096869263,"CPLM",1.01,6,6,0,"TP"
"rydB","ResistanceType","TP",0.0527375261318956,0.0477850281569503,0.331675893701184,0.588007096869263,"CPLM",1.99,6,6,0,"TP"
"speE","ResistanceType","TP",-0.0612240401125522,0.0555512696557637,0.332264231901119,0.588007096869263,"CPLM",1.01,6,6,0,"TP"
"ybaN","ResistanceType","TP",-0.0681197542730514,0.0616896051218759,0.331447253718424,0.588007096869263,"CPLM",1.01,6,6,0,"TP"
"yjbO","ResistanceType","TP",0.0672256498227574,0.0608806250875258,0.331452329120205,0.588007096869263,"CPLM",1.99,6,6,0,"TP"
"gltK","ResistanceType","TP",-0.0775623908497384,0.0711323708780675,0.336823106666385,0.589736361482172,"CPLM",1.01,6,6,0,"TP"
"intB","ResistanceType","TP",0.373593379519093,0.341699271217206,0.335672676490472,0.589736361482172,"CPLM",1.99,6,6,0,"TP"
"yccA","ResistanceType","TP",0.0730439224927395,0.0670313798621755,0.337096216501538,0.589736361482172,"CPLM",1.99,6,6,0,"TP"
"ycfJ","ResistanceType","TP",0.108836367120352,0.0997800347677574,0.336679198726122,0.589736361482172,"CPLM",1.99,6,6,0,"TP"
"zraR","ResistanceType","TP",0.10254542999036,0.0940295138794736,0.336756088599988,0.589736361482172,"CPLM",1.99,6,6,0,"TP"
"pheT","ResistanceType","TP",-0.0542927008056769,0.049984406604514,0.338471126600848,0.590334493450521,"CPLM",1.01,6,6,0,"TP"
"yghW","ResistanceType","TP",-0.186336728882821,0.171721028645183,0.338895727721595,0.590334493450521,"CPLM",1.01,6,6,0,"TP"
"hisA","ResistanceType","TP",-0.0510087565526029,0.0470999826322022,0.3397324730299,0.590522109773003,"CPLM",1.99,6,6,0,"TP"
"yniA","ResistanceType","TP",0.0437323760281419,0.040490411623393,0.340886294304344,0.591258883054645,"CPLM",1.99,6,6,0,"TP"
"eptB","ResistanceType","TP",0.0837908301482891,0.0785943796564442,0.34644471515864,0.593145030837382,"CPLM",1.99,6,6,0,"TP"
"gapC_2","ResistanceType","TP",0.0328655715649059,0.0306769754370029,0.344352974246548,0.593145030837382,"CPLM",1.99,6,6,0,"TP"
"kdpA","ResistanceType","TP",0.172001104847023,0.161305342974081,0.346368378697021,0.593145030837382,"CPLM",1.99,6,6,0,"TP"
"oxyS","ResistanceType","TP",-0.0816458300395223,0.076079992636094,0.343629389177167,0.593145030837382,"CPLM",1.99,6,6,0,"TP"
"purE","ResistanceType","TP",-0.0560663270911662,0.0527243838503418,0.347542821858821,0.593145030837382,"CPLM",1.01,6,6,0,"TP"
"thiI","ResistanceType","TP",-0.0629236034024889,0.0586512169670287,0.343754413889468,0.593145030837382,"CPLM",1.01,6,6,0,"TP"
"uxaA","ResistanceType","TP",0.15327682047619,0.143817379177224,0.346582542495231,0.593145030837382,"CPLM",1.99,6,6,0,"TP"
"ycaC","ResistanceType","TP",0.110822444773918,0.104409162087429,0.348332752355393,0.593145030837382,"CPLM",1.99,6,6,0,"TP"
"yqiG","ResistanceType","TP",0.0761854613763951,0.0718154406541199,0.348564240343943,0.593145030837382,"CPLM",1.99,6,6,0,"TP"
"cdh","ResistanceType","TP",-0.0714785326757695,0.0680484456345134,0.352801739050125,0.594014124722082,"CPLM",1.01,6,6,0,"TP"
"dapE","ResistanceType","TP",0.0552931350749896,0.0533646732762425,0.358665194952413,0.594014124722082,"CPLM",1.99,6,6,0,"TP"
"hcaT","ResistanceType","TP",-0.0770996645672972,0.073878350846404,0.355586771087111,0.594014124722082,"CPLM",1.01,6,6,0,"TP"
"hscA","ResistanceType","TP",0.0519702789933057,0.0493753892426589,0.351926594725819,0.594014124722082,"CPLM",1.99,6,6,0,"TP"
"livF","ResistanceType","TP",-0.0428165736792659,0.0415361825253851,0.36086974081984,0.594014124722082,"CPLM",1.99,6,6,0,"TP"
"lpcA","ResistanceType","TP",0.0477423132982286,0.0460270671693661,0.358198301708245,0.594014124722082,"CPLM",1.99,6,6,0,"TP"
"mlrA","ResistanceType","TP",0.0614402692555647,0.0596338033744768,0.361091736618919,0.594014124722082,"CPLM",1.99,6,6,0,"TP"
"rhtB","ResistanceType","TP",-0.112024930306431,0.10819936796644,0.358988526354288,0.594014124722082,"CPLM",1.01,6,6,0,"TP"
"ybhC","ResistanceType","TP",-0.0536690293388534,0.0521467449227499,0.361550172533379,0.594014124722082,"CPLM",1.01,6,6,0,"TP"
"yccK","ResistanceType","TP",0.0421772593677027,0.0401975293436053,0.353273777183608,0.594014124722082,"CPLM",1.99,6,6,0,"TP"
"yceI","ResistanceType","TP",-0.0528745622222027,0.0513086783830054,0.360997540960721,0.594014124722082,"CPLM",1.01,6,6,0,"TP"
"yciF","ResistanceType","TP",0.119758686916167,0.115662532028562,0.358964457208997,0.594014124722082,"CPLM",1.99,6,6,0,"TP"
"yddV","ResistanceType","TP",-0.0540260660315866,0.0525806615984146,0.362260731096155,0.594014124722082,"CPLM",1.01,6,6,0,"TP"
"ydhR","ResistanceType","TP",0.0575017107262665,0.0554980905736013,0.358679648510223,0.594014124722082,"CPLM",1.99,6,6,0,"TP"
"yfbE","ResistanceType","TP",0.168344084391291,0.16149609216481,0.356079798760121,0.594014124722082,"CPLM",1.99,6,6,0,"TP"
"yfbG","ResistanceType","TP",0.138601306019877,0.134897763956574,0.362275281003344,0.594014124722082,"CPLM",1.99,6,6,0,"TP"
"yodC","ResistanceType","TP",0.044182729092103,0.0420652359148661,0.352829571455902,0.594014124722082,"CPLM",1.99,6,6,0,"TP"
"ytjA","ResistanceType","TP",0.0529858872485591,0.050879655339274,0.356494218882087,0.594014124722082,"CPLM",1.99,6,6,0,"TP"
"bioH","ResistanceType","TP",0.0683359993061687,0.0668273112050321,0.364317628332377,0.594080253360796,"CPLM",1.99,6,6,0,"TP"
"gltJ","ResistanceType","TP",-0.0693011145568402,0.0680243355701117,0.365918204557042,0.594080253360796,"CPLM",1.01,6,6,0,"TP"
"osmE","ResistanceType","TP",0.0285555014983987,0.027951870831202,0.364729353167789,0.594080253360796,"CPLM",1.99,6,6,0,"TP"
"ydeI","ResistanceType","TP",0.0923665495609263,0.0902615478227608,0.364004996694368,0.594080253360796,"CPLM",1.99,6,6,0,"TP"
"yedV","ResistanceType","TP",-0.0765906600580684,0.0751908917800721,0.365982773366712,0.594080253360796,"CPLM",1.99,6,6,0,"TP"
"mscS","ResistanceType","TP",0.0360698842841002,0.0358421601126326,0.371181895481065,0.594368413605272,"CPLM",1.99,6,6,0,"TP"
"recF","ResistanceType","TP",-0.0533593745320336,0.0528144167959702,0.369493862343153,0.594368413605272,"CPLM",1.01,6,6,0,"TP"
"rstB","ResistanceType","TP",0.107429689357456,0.106780019578698,0.371296811462059,0.594368413605272,"CPLM",1.99,6,6,0,"TP"
"soxS","ResistanceType","TP",0.112844945601769,0.111074137376338,0.367110859667879,0.594368413605272,"CPLM",1.99,6,6,0,"TP"
"ybaP","ResistanceType","TP",0.119302999506651,0.118321329093411,0.370353767159173,0.594368413605272,"CPLM",1.99,6,6,0,"TP"
"yedW","ResistanceType","TP",-0.0547568593526195,0.0541234193947552,0.368905665745823,0.594368413605272,"CPLM",1.99,6,6,0,"TP"
"yfiP","ResistanceType","TP",-0.101992481318574,0.100945105339023,0.369469496202539,0.594368413605272,"CPLM",1.01,6,6,0,"TP"
"icdC","ResistanceType","TP",-0.0387468859889784,0.0385941325719568,0.372205082745622,0.594647173617266,"CPLM",1.01,6,6,0,"TP"
"appB","ResistanceType","TP",0.106595529796462,0.106938171398408,0.375278775472717,0.595449322560064,"CPLM",1.99,6,6,0,"TP"
"btuE","ResistanceType","TP",0.0322553673223806,0.032604472497147,0.378522514190262,0.595449322560064,"CPLM",1.99,6,6,0,"TP"
"hchA","ResistanceType","TP",0.0693974397345149,0.0703999724588353,0.380058394769818,0.595449322560064,"CPLM",1.99,6,6,0,"TP"
"hdeB","ResistanceType","TP",-0.100778719715282,0.101997868915224,0.379063273201659,0.595449322560064,"CPLM",1.99,6,6,0,"TP"
"macA","ResistanceType","TP",-0.073621017704155,0.0737390065523464,0.374588473577621,0.595449322560064,"CPLM",1.01,6,6,0,"TP"
"malQ","ResistanceType","TP",-0.0498288964818231,0.0498393809744484,0.373991291033596,0.595449322560064,"CPLM",1.01,6,6,0,"TP"
"proP","ResistanceType","TP",0.088214840278182,0.0893398589943411,0.379341369500463,0.595449322560064,"CPLM",1.01,6,6,0,"TP"
"proX","ResistanceType","TP",0.111680741497774,0.11267917424994,0.377722023109494,0.595449322560064,"CPLM",1.99,6,6,0,"TP"
"spy","ResistanceType","TP",0.0941818090441298,0.0947438653487649,0.376455444834393,0.595449322560064,"CPLM",1.99,6,6,0,"TP"
"yghY","ResistanceType","TP",0.0878092623402428,0.089031455836084,0.37983512017913,0.595449322560064,"CPLM",1.99,6,6,0,"TP"
"osmY","ResistanceType","TP",0.0583145697860935,0.059371829509628,0.38161437132467,0.596732897245141,"CPLM",1.99,6,6,0,"TP"
"slyX","ResistanceType","TP",0.0664231495728638,0.068069987566686,0.384413798630297,0.599952171272718,"CPLM",1.99,6,6,0,"TP"
"truB","ResistanceType","TP",-0.0461309625168841,0.0476544107758445,0.387846205681644,0.604145051157945,"CPLM",1.01,6,6,0,"TP"
"mglA","ResistanceType","TP",-0.136286783852938,0.141263846682225,0.389294783183782,0.605237570784766,"CPLM",1.035,6,6,0,"TP"
"ygjG","ResistanceType","TP",0.0491854175286827,0.0512418966841253,0.391478482996653,0.606701529824417,"CPLM",1.01,6,6,0,"TP"
"yqfA","ResistanceType","TP",0.0547525304797175,0.0570758385836079,0.391734444565642,0.606701529824417,"CPLM",1.99,6,6,0,"TP"
"dadA","ResistanceType","TP",0.0595881075418591,0.0637575568042968,0.402902286399941,0.620043967019372,"CPLM",1.99,6,6,0,"TP"
"hdeA","ResistanceType","TP",-0.0924465832402808,0.0991315458352362,0.403836927174198,0.620043967019372,"CPLM",1.99,6,6,0,"TP"
"maa","ResistanceType","TP",-0.0612883476057375,0.0656113259705647,0.403127686435028,0.620043967019372,"CPLM",1.99,6,6,0,"TP"
"oppA","ResistanceType","TP",0.0639732641747267,0.0686046699025,0.403870562806256,0.620043967019372,"CPLM",1.99,6,6,0,"TP"
"pyrF","ResistanceType","TP",-0.0435143151766523,0.0467552922294411,0.404701116878524,0.620043967019372,"CPLM",1.01,6,6,0,"TP"
"ycdN","ResistanceType","TP",-0.114747718275928,0.123363771553679,0.404942294510182,0.620043967019372,"CPLM",1.01,6,6,0,"TP"
"dusB","ResistanceType","TP",-0.0416516858030613,0.0449724807257732,0.406783606092097,0.620517365225233,"CPLM",1.01,6,6,0,"TP"
"mglB","ResistanceType","TP",-0.103952321212292,0.112179827810809,0.406553641583668,0.620517365225233,"CPLM",1.99,6,6,0,"TP"
"hdhA","ResistanceType","TP",0.0442750390928187,0.0479937005187842,0.408466954817635,0.620937897385667,"CPLM",1.99,6,6,0,"TP"
"yceK","ResistanceType","TP",0.0443540542273887,0.0480934814642811,0.408592468279704,0.620937897385667,"CPLM",1.99,6,6,0,"TP"
"uspG","ResistanceType","TP",0.0383757308937637,0.0418917662264082,0.411462363685575,0.624128304466883,"CPLM",1.99,6,6,0,"TP"
"edd","ResistanceType","TP",-0.0806015567324421,0.088263749446066,0.412805375688568,0.62426659080549,"CPLM",1.01,6,6,0,"TP"
"IS092","ResistanceType","TP",0.0867755590759122,0.0950891905132686,0.413094929224374,0.62426659080549,"CPLM",1.99,6,6,0,"TP"
"uxaC","ResistanceType","TP",0.127197481387259,0.139687006336742,0.414021757255726,0.624502091949977,"CPLM",1.99,6,6,0,"TP"
"yjgR","ResistanceType","TP",0.0357401800788771,0.0393336080367913,0.414934345193011,0.624715278078697,"CPLM",1.99,6,6,0,"TP"
"pheA","ResistanceType","TP",-0.0683550144290129,0.07539900925466,0.415904212309132,0.625013751336544,"CPLM",1.01,6,6,0,"TP"
"tadA","ResistanceType","TP",0.0834035643997555,0.0922536139208788,0.417084947950171,0.625212176446715,"CPLM",1.99,6,6,0,"TP"
"yfbH","ResistanceType","TP",0.135166125590119,0.14968262115029,0.417579984515645,0.625212176446715,"CPLM",1.99,6,6,0,"TP"
"artI","ResistanceType","TP",0.0460393958069282,0.0515907880990766,0.422615064349245,0.625267373558653,"CPLM",1.99,6,6,0,"TP"
"caiF","ResistanceType","TP",-0.100535913094151,0.11276593086954,0.423020395938447,0.625267373558653,"CPLM",1.01,6,6,0,"TP"
"gltS","ResistanceType","TP",0.0395955270178985,0.0442778248929874,0.421731626420309,0.625267373558653,"CPLM",1.99,6,6,0,"TP"
"malP","ResistanceType","TP",-0.0451133509928359,0.0503840115017946,0.421190586381017,0.625267373558653,"CPLM",1.01,6,6,0,"TP"
"ycaO","ResistanceType","TP",-0.0561912255088266,0.0626110025177,0.42020564244419,0.625267373558653,"CPLM",1.01,6,6,0,"TP"
"yddG","ResistanceType","TP",-0.051888645182175,0.0577938973220118,0.420036628886024,0.625267373558653,"CPLM",1.01,6,6,0,"TP"
"ydhO","ResistanceType","TP",-0.0576379471395406,0.0639686262514166,0.4185163927887,0.625267373558653,"CPLM",1.01,6,6,0,"TP"
"aroM","ResistanceType","TP",0.0348394611832598,0.0395984950837892,0.428641652895885,0.627363611266873,"CPLM",1.99,6,6,0,"TP"
"gnsA","ResistanceType","TP",-0.0510443287101512,0.0577581354652277,0.426745237847327,0.627363611266873,"CPLM",1.01,6,6,0,"TP"
"malM","ResistanceType","TP",-0.141045014769024,0.162157433402096,0.433490427819167,0.627363611266873,"CPLM",1.01,6,6,0,"TP"
"modC","ResistanceType","TP",-0.113251796398657,0.130132004476771,0.433256525283656,0.627363611266873,"CPLM",1.01,6,6,0,"TP"
"nhoA","ResistanceType","TP",0.0871918618283701,0.0983254824048962,0.425302988391675,0.627363611266873,"CPLM",1.99,6,6,0,"TP"
"nrdF","ResistanceType","TP",-0.109572009095318,0.12627662798949,0.434507390025575,0.627363611266873,"CPLM",1.99,6,6,0,"TP"
"potB","ResistanceType","TP",-0.0583331862818395,0.0670172298217401,0.433190035465953,0.627363611266873,"CPLM",1.01,6,6,0,"TP"
"ryjA","ResistanceType","TP",0.0604658513119947,0.0694508663264449,0.433089413118082,0.627363611266873,"CPLM",1.99,6,6,0,"TP"
"uxaB","ResistanceType","TP",0.143845114525432,0.164630190067493,0.43157562438159,0.627363611266873,"CPLM",1.99,6,6,0,"TP"
"vacJ","ResistanceType","TP",-0.0377142915443134,0.0434539344145381,0.43440982767418,0.627363611266873,"CPLM",1.01,6,6,0,"TP"
"yahO","ResistanceType","TP",0.046980391908553,0.0541262055564495,0.434378471319644,0.627363611266873,"CPLM",1.99,6,6,0,"TP"
"ybeM","ResistanceType","TP",0.0501975257802691,0.0577838152192515,0.434021045375006,0.627363611266873,"CPLM",1.99,6,6,0,"TP"
"ycbJ","ResistanceType","TP",0.047842616273902,0.0542411350818768,0.427573880238138,0.627363611266873,"CPLM",1.99,6,6,0,"TP"
"atpB","ResistanceType","TP",0.0230765442350275,0.0268957020127013,0.43926160647984,0.630067997618075,"CPLM",1.99,6,6,0,"TP"
"dadX","ResistanceType","TP",0.0530262974601426,0.0616059114443234,0.437919759591676,0.630067997618075,"CPLM",1.99,6,6,0,"TP"
"dinD","ResistanceType","TP",0.0615868040789669,0.0718185891832639,0.439491874881744,0.630067997618075,"CPLM",1.99,6,6,0,"TP"
"ycdN_2","ResistanceType","TP",-0.102657280187337,0.119580357096636,0.439026521550581,0.630067997618075,"CPLM",1.01,6,6,0,"TP"
"ychH","ResistanceType","TP",-0.074444803150288,0.0872071945754156,0.441402864666794,0.63168961197898,"CPLM",1.01,6,6,0,"TP"
"fadL","ResistanceType","TP",-0.0835764711076461,0.099179801899364,0.446848181323787,0.632686308330492,"CPLM",1.01,6,6,0,"TP"
"grxA","ResistanceType","TP",0.0898287758090208,0.106781994596069,0.447566981078237,0.632686308330492,"CPLM",1.99,6,6,0,"TP"
"proV","ResistanceType","TP",0.0924366400813244,0.10926726973433,0.44520969065531,0.632686308330492,"CPLM",1.99,6,6,0,"TP"
"serT","ResistanceType","TP",-0.0559250716641799,0.065817692347118,0.443359785884138,0.632686308330492,"CPLM",1.01,6,6,0,"TP"
"tke1","ResistanceType","TP",-0.0923614534521218,0.109741387947905,0.44737085087199,0.632686308330492,"CPLM",1.01,6,6,0,"TP"
"ycdN_1","ResistanceType","TP",-0.11569935232357,0.137302917663592,0.446857496749033,0.632686308330492,"CPLM",1.01,6,6,0,"TP"
"ychQ","ResistanceType","TP",-0.0573324902833926,0.0681200148566264,0.447365279515551,0.632686308330492,"CPLM",1.99,6,6,0,"TP"
"potA","ResistanceType","TP",-0.0513803766958274,0.0613910307413007,0.449716777495373,0.633514069167395,"CPLM",1.01,6,6,0,"TP"
"yebU","ResistanceType","TP",-0.0663542770534928,0.0792273955280145,0.44942594868834,0.633514069167395,"CPLM",1.01,6,6,0,"TP"
"glpK","ResistanceType","TP",-0.0419244816818702,0.0509558869731948,0.456864089535565,0.64135166815218,"CPLM",1.99,6,6,0,"TP"
"holE","ResistanceType","TP",-0.0538625219803235,0.0654476949348713,0.456749713970463,0.64135166815218,"CPLM",1.01,6,6,0,"TP"
"basS","ResistanceType","TP",0.0606430760118462,0.0742766717216749,0.460075289885958,0.642811360301358,"CPLM",1.99,6,6,0,"TP"
"yebV","ResistanceType","TP",0.037833059707609,0.0462441898423872,0.459225770081818,0.642811360301358,"CPLM",1.99,6,6,0,"TP"
"yjcH","ResistanceType","TP",0.077310611387992,0.0947389696252765,0.460284677746652,0.642811360301358,"CPLM",1.99,6,6,0,"TP"
"oppF","ResistanceType","TP",0.0607465530176937,0.075255525242318,0.4648106466635,0.645791807542771,"CPLM",1.99,6,6,0,"TP"
"yjbR","ResistanceType","TP",0.0395505866862567,0.0488728871176178,0.463757153028037,0.645791807542771,"CPLM",1.99,6,6,0,"TP"
"yjcB","ResistanceType","TP",0.0986357073962787,0.12198241110022,0.464090001158488,0.645791807542771,"CPLM",1.076,6,6,0,"TP"
"chbA","ResistanceType","TP",0.0555106057472891,0.0690093697497728,0.466258392209424,0.646694002893208,"CPLM",1.99,6,6,0,"TP"
"modB","ResistanceType","TP",-0.11312601495711,0.141118043026533,0.467678485812004,0.647554826508928,"CPLM",1.01,6,6,0,"TP"
"pyrE","ResistanceType","TP",-0.0384678421426734,0.0483714069203289,0.470985161842717,0.650642306407434,"CPLM",1.01,6,6,0,"TP"
"rihC","ResistanceType","TP",0.0564556389359403,0.0710812448406527,0.471514856618721,0.650642306407434,"CPLM",1.99,6,6,0,"TP"
"lamB","ResistanceType","TP",-0.138165029754523,0.174662652532703,0.473182247283546,0.651832687584477,"CPLM",1.41,6,6,0,"TP"
"glnA","ResistanceType","TP",-0.0362432179298277,0.0472314747325568,0.485659721510268,0.660040896683418,"CPLM",1.01,6,6,0,"TP"
"glpF","ResistanceType","TP",-0.0461595433598735,0.0597446047802233,0.482866562259303,0.660040896683418,"CPLM",1.99,6,6,0,"TP"
"hdeD","ResistanceType","TP",-0.0618237110582953,0.0803950482264973,0.484784612733659,0.660040896683418,"CPLM",1.99,6,6,0,"TP"
"nrdI","ResistanceType","TP",-0.138802959579167,0.180299340840467,0.484334051400716,0.660040896683418,"CPLM",1.99,6,6,0,"TP"
"purT","ResistanceType","TP",-0.0386625956335329,0.0503319887912486,0.485235032830614,0.660040896683418,"CPLM",1.01,6,6,0,"TP"
"ydcA","ResistanceType","TP",0.0466225219214459,0.060119697423671,0.481342554648647,0.660040896683418,"CPLM",1.01,6,6,0,"TP"
"yeeD","ResistanceType","TP",0.0375746496812312,0.0483776498270983,0.480709050546136,0.660040896683418,"CPLM",1.01,6,6,0,"TP"
"yehE","ResistanceType","TP",0.0403908706061311,0.0521150138439873,0.481586559279213,0.660040896683418,"CPLM",1.99,6,6,0,"TP"
"oppD","ResistanceType","TP",0.0596511187404831,0.0780917689774931,0.487521357075973,0.66146113774127,"CPLM",1.99,6,6,0,"TP"
"chaB","ResistanceType","TP",0.0395479228603285,0.0526631737913608,0.49444160888533,0.663743757520625,"CPLM",1.99,6,6,0,"TP"
"dacC","ResistanceType","TP",0.0751182127588399,0.0997681335378133,0.493380951723318,0.663743757520625,"CPLM",1.99,6,6,0,"TP"
"hisP","ResistanceType","TP",-0.0482217863011716,0.0639405582222622,0.492714700059279,0.663743757520625,"CPLM",1.01,6,6,0,"TP"
"nagC","ResistanceType","TP",0.0441246669447339,0.0587210137795624,0.494188615850948,0.663743757520625,"CPLM",1.99,6,6,0,"TP"
"proW","ResistanceType","TP",0.0836249115127761,0.110652212448056,0.491865543838706,0.663743757520625,"CPLM",1.99,6,6,0,"TP"
"yfaZ","ResistanceType","TP",-0.0631993318739575,0.0834895672742787,0.491206552797747,0.663743757520625,"CPLM",1.01,6,6,0,"TP"
"yojI","ResistanceType","TP",-0.0800733652694067,0.106759306523957,0.494939789558589,0.663743757520625,"CPLM",1.01,6,6,0,"TP"
"yneE","ResistanceType","TP",-0.0486161006176049,0.0651278912744461,0.496866869303486,0.665226717579874,"CPLM",1.01,6,6,0,"TP"
"ycdB","ResistanceType","TP",-0.0890735480601601,0.119901035525045,0.498807152550995,0.66562404211912,"CPLM",1.01,6,6,0,"TP"
"yfeH","ResistanceType","TP",-0.0389770623452911,0.0524361029283396,0.498572278368365,0.66562404211912,"CPLM",1.01,6,6,0,"TP"
"ybiU","ResistanceType","TP",-0.0413511739194961,0.0561594156107842,0.502386116913835,0.669297293914812,"CPLM",1.99,6,6,0,"TP"
"yddW","ResistanceType","TP",-0.0443577623007293,0.0607772379701819,0.505930183680716,0.672375568623891,"CPLM",1.99,6,6,0,"TP"
"ydjN","ResistanceType","TP",-0.0379670995958165,0.0520764819774235,0.506356909704412,0.672375568623891,"CPLM",1.01,6,6,0,"TP"
"rpmE","ResistanceType","TP",-0.0318445918301487,0.0438705848548601,0.508109749544376,0.673059728787771,"CPLM",1.01,6,6,0,"TP"
"sulA","ResistanceType","TP",0.0520175774513316,0.0717379765739316,0.508534017306316,0.673059728787771,"CPLM",1.99,6,6,0,"TP"
"rseA","ResistanceType","TP",0.0410334002083408,0.0567286879283767,0.509514010316527,0.673256685736357,"CPLM",1.99,6,6,0,"TP"
"yccV","ResistanceType","TP",0.0257747432087281,0.035760079201307,0.510926643819034,0.674023748360614,"CPLM",1.99,6,6,0,"TP"
"ygjO","ResistanceType","TP",-0.048049325083352,0.0668652794858335,0.512126800088371,0.674508468409074,"CPLM",1.01,6,6,0,"TP"
"hisI","ResistanceType","TP",-0.0378757940111436,0.0531119673466053,0.515160709648095,0.677402881193112,"CPLM",1.99,6,6,0,"TP"
"ybdD","ResistanceType","TP",-0.040674522154217,0.0572814257248067,0.516858077578483,0.677950634769353,"CPLM",1.01,6,6,0,"TP"
"yeeI","ResistanceType","TP",-0.0548359887365052,0.0773016066486387,0.517251225046247,0.677950634769353,"CPLM",1.99,6,6,0,"TP"
"map","ResistanceType","TP",0.0322678865571887,0.0458268180132323,0.520185438251115,0.678502745544932,"CPLM",1.99,6,6,0,"TP"
"ybdR","ResistanceType","TP",0.0941641938141681,0.133701075441723,0.520094571825064,0.678502745544932,"CPLM",1.99,6,6,0,"TP"
"ygaX","ResistanceType","TP",0.101390458374392,0.143769445418465,0.519568115348699,0.678502745544932,"CPLM",1.99,6,6,0,"TP"
"ibpB","ResistanceType","TP",0.0732431804266963,0.104490838341086,0.5219648780075,0.679729181971181,"CPLM",1.99,6,6,0,"TP"
"oppB","ResistanceType","TP",0.0548773236519822,0.0785242857920557,0.52314205884799,0.679887389304405,"CPLM",1.99,6,6,0,"TP"
"ydgH","ResistanceType","TP",-0.0344271149819337,0.049340153156269,0.523765099908579,0.679887389304405,"CPLM",1.99,6,6,0,"TP"
"artP","ResistanceType","TP",0.0258114350088723,0.0371491416795345,0.525424325372679,0.680561538904217,"CPLM",1.99,6,6,0,"TP"
"pspC","ResistanceType","TP",0.0369886665489143,0.0535389075671826,0.527645242508454,0.680561538904217,"CPLM",1.99,6,6,0,"TP"
"ybaT","ResistanceType","TP",0.149643820943275,0.216408050885295,0.527297552403923,0.680561538904217,"CPLM",1.99,6,6,0,"TP"
"yhhQ","ResistanceType","TP",-0.0475838504464526,0.0686186266363264,0.526187287749444,0.680561538904217,"CPLM",1.01,6,6,0,"TP"
"galK","ResistanceType","TP",0.0564378666071047,0.0826427610723817,0.532163399007694,0.68113259226254,"CPLM",1.99,6,6,0,"TP"
"yceP","ResistanceType","TP",0.0418345608857416,0.0611523463177287,0.531486082599073,0.68113259226254,"CPLM",1.99,6,6,0,"TP"
"yfdC","ResistanceType","TP",-0.0499031807310242,0.0728059404506235,0.530733776548439,0.68113259226254,"CPLM",1.99,6,6,0,"TP"
"yhhK","ResistanceType","TP",0.0422543479401505,0.0618941884488382,0.532292507286651,0.68113259226254,"CPLM",1.99,6,6,0,"TP"
"yjbQ","ResistanceType","TP",0.0290754690344174,0.0423181865008076,0.529802193366166,0.68113259226254,"CPLM",1.01,6,6,0,"TP"
