ID_REF	Parent strain_rep1	Parent strain_rep2	Cefoperazone (CPZ) resistant strain_Line1	Cefoperazone (CPZ) resistant strain_Line2	Cefoperazone (CPZ) resistant strain_Line3	Cefoperazone (CPZ) resistant strain_Line4	Cefixime (CFIX) resistant strain_Line1	Cefixime (CFIX) resistant strain_Line2	Cefixime (CFIX) resistant strain_Line3	Cefixime (CFIX) resistant strain_Line4	Amikacin (AMK) resistant strain_Line1	Amikacin (AMK) resistant strain_Line2	Amikacin (AMK) resistant strain_Line3	Amikacin (AMK) resistant strain_Line4	Neomycin (NM) resistant strain_Line1	Neomycin (NM) resistant strain_Line2	Neomycin (NM) resistant strain_Line3	Neomycin (NM) resistant strain_Line4	Doxycycline (DOXY) resistant strain_Line1	Doxycycline (DOXY) resistant strain_Line2	Doxycycline (DOXY) resistant strain_Line3	Doxycycline (DOXY) resistant strain_Line4	Chloramphenicol (CP) resistant strain_Line1	Chloramphenicol (CP) resistant strain_Line2	Chloramphenicol (CP) resistant strain_Line3	Chloramphenicol (CP) resistant strain_Line4	Azithromycin (AZM) resistant strain_Line1	Azithromycin (AZM) resistant strain_Line2	Azithromycin (AZM) resistant strain_Line3	Azithromycin (AZM) resistant strain_Line4	Trimethoprim (TP) resistant strain_Line1	Trimethoprim (TP) resistant strain_Line2	Trimethoprim (TP) resistant strain_Line3	Trimethoprim (TP) resistant strain_Line4	Enoxacin (ENX) resistant strain_Line1	Enoxacin (ENX) resistant strain_Line2	Enoxacin (ENX) resistant strain_Line3	Enoxacin (ENX) resistant strain_Line4	Ciprofloxacin (CPFX) resistant strain_Line1	Ciprofloxacin (CPFX) resistant strain_Line2	Ciprofloxacin (CPFX) resistant strain_Line3	Ciprofloxacin (CPFX) resistant strain_Line4
ydcQ	369.2307226	356.1179631	316.3233119	294.1547679	415.3878702	480.44165	307.3156536	556.3695702	296.343569	286.7283012	389.3861405	293.140431	311.1657631	334.8296738	366.3933393	381.2420345	504.8443143	369.2307226	414.8782369	333.083944	346.2871095	293.7385369	539.8144631	383.9944155	443.1165321	502.7766869	331.8631119	372.0944607	308.9581643	334.1966643	390.2206738	360.8570262	351.5654679	388.7465476	302.7528064	248.2507	320.7515095	485.0979595	283.6807583	413.093381	384.758844	326.2154643
ydcR	284.6610488	292.6737464	203.517669	188.4270988	226.7934929	245.331625	204.9477643	247.8570643	217.6183333	223.7747583	232.2533774	216.4216667	232.6878881	267.9074464	233.0717429	227.8696595	274.2909012	206.5092369	260.0295452	268.3488893	209.3502202	240.4897905	201.5963155	287.7185869	273.3373905	229.3058071	247.4217786	281.4560939	262.642919	226.4628881	278.2345583	244.5607199	260.0295452	238.2725524	191.046756	307.3156536	238.7013095	297.9267333	242.0726976	288.6345631	268.8876452	199.692424
ydcS	101.9471194	103.45907	185.0880226	225.6737714	90.45392845	77.47813655	127.446544	253.147944	165.294616	112.6584489	83.24756857	374.4462548	129.4993794	123.4349787	70.90424595	148.7512863	47.43403381	67.46526095	121.208833	91.01259179	250.9663083	111.6793227	103.2381371	192.8780167	123.6890492	111.1704986	122.9752527	143.4967358	169.7564379	130.3067845	75.43220929	92.29765135	219.1926845	154.976293	141.6297086	60.23272476	158.3915377	146.4007271	48.39203071	49.81343512	96.50975798	56.13551298
ydcT	122.4495394	127.1705385	196.3519023	198.8752095	103.6657856	88.67267345	138.9766356	225.3370071	174.2283788	120.0303842	87.37449024	373.1422512	152.5858179	138.429235	76.82249214	152.2267493	53.6334894	71.70577298	109.8702161	88.30407143	246.2946464	121.9292007	97.20056417	184.1666655	108.7872669	107.1790092	118.6617092	143.2164082	165.294616	130.0144658	77.14016869	76.3864025	197.937181	151.0053329	139.4649563	68.8765075	148.7512863	146.7155218	40.52435298	55.95823429	105.6449507	62.92202202
ydcU	115.9028839	102.8137135	162.7834051	177.8138214	133.5717181	109.5981025	140.8504835	204.2605726	176.8747917	123.6890492	97.42123429	273.866181	135.6271933	151.6330912	95.90019095	142.6096756	75.75274095	93.20385357	121.4929618	122.7441769	222.5798945	148.1697037	96.08074857	166.1940732	132.7928486	115.2609502	137.8720581	131.8794429	175.3976833	139.4649563	71.33826952	83.67505583	188.6685869	146.1764024	137.8720581	99.34359833	146.1764024	153.0742857	60.56456881	75.27882345	122.4495394	76.16776512
ydcV	116.5001376	111.3981643	152.5858179	148.1697037	130.5562523	102.8137135	115.2609502	172.8763269	172.229046	97.6503481	83.08896774	290.1210119	140.0822605	111.8807968	95.47015929	139.2399329	89.89474548	86.7846444	109.5981025	104.4329852	153.3780923	125.3098723	83.53098	148.1697037	97.42123429	88.67267345	120.4976994	111.8807968	158.3915377	111.6793227	81.28574262	77.73628167	159.2208594	123.8835432	118.179844	48.29391631	124.3679744	128.1693094	66.14154405	59.5485081	82.46399643	76.82249214
ydcW	335.9025774	326.6808321	657.3591321	504.8443143	342.5931726	348.0812369	271.8118607	683.403631	302.7528064	229.0191893	366.3933393	1331.626518	471.4922655	310.6603952	230.373881	616.8484202	247.4217786	237.1262048	437.2831976	267.9074464	398.6949821	395.3887226	282.8040833	523.2735857	342.0347821	290.1210119	320.2736298	287.1933512	620.8344274	324.7278643	272.9459107	661.5596548	567.2082952	1667.071169	188.6685869	89.2088881	318.0143048	314.6070071	201.9507012	83.82350583	192.8780167	123.4349787
ydcX	260.8466702	263.6407512	176.5196289	187.5723262	174.9716621	264.0234095	257.3084095	229.6923369	276.3066179	241.7235	291.6035321	142.845786	158.3915377	468.0913762	344.5478964	224.5730524	217.6183333	282.8040833	272.3779548	417.3595	213.4796125	342.5931726	117.7773724	209.6610076	211.694306	184.576581	206.1694083	244.5607199	256.8495274	383.9944155	329.5620083	237.4915381	240.0624095	280.8554107	149.5886248	300.4075845	210.4800405	232.6878881	270.4298083	277.6982048	312.2827417	177.8138214
ydcY	712.8669155	749.5061929	647.6692762	660.664975	714.6269357	578.3369012	748.4649976	709.5308893	734.7582952	633.0991345	774.4040024	485.6526143	655.0158738	846.7274702	784.5122464	781.573656	657.3591321	660.664975	605.4973429	929.9954	647.6692762	737.1714238	649.526431	636.899581	754.9086393	591.8372679	652.3258179	854.5172952	722.3478476	881.6453667	1224.675267	788.1982714	809.2229083	856.48055	429.9176	761.1711071	703.9140286	662.3409833	747.7585679	810.2106143	546.305506	482.4636131
ydcZ	425.356931	429.1213214	246.2946464	263.1101071	359.5155762	335.3378393	305.5345369	279.263344	343.9599167	370.8078095	470.7747393	332.5419667	325.746619	357.4202905	504.8443143	431.9385131	844.5595345	772.2403071	382.7521214	409.1933702	375.0540012	360.8570262	527.5191155	390.2206738	260.4279083	358.7680774	384.758844	346.7754726	280.8554107	307.3156536	509.3327833	263.1101071	358.7680774	259.5382381	324.7278643	354.9809643	298.4079476	337.585544	344.5478964	504.8443143	304.8538988	396.6304345
yddA	21.89777031	20.79428787	14.55356867	21.72372452	19.23358513	24.33082675	20.13053308	30.77620338	45.34279488	16.40085226	16.9019153	18.12980369	18.23830817	14.60561911	18.2050772	14.85253132	33.10854548	12.5869836	16.80977635	23.82411431	19.9711466	17.12741325	12.82178831	21.13477192	12.28545524	13.75286971	15.48355854	27.68136365	29.53376452	26.67041667	47.15113107	18.47116071	33.81801548	16.93754908	16.67805148	14.65239857	16.93754908	29.36842071	20.32224596	32.25760762	15.63564073	20.27923013
yddB	57.40362896	68.2612544	21.25252527	35.42768286	43.02837357	59.84606905	40.12286012	82.14673762	93.56687762	30.55023702	39.0515392	23.69023564	52.50308869	34.60222679	44.44778286	32.98778512	55.55495821	27.63725083	37.29718619	60.05375155	38.98707881	36.49122381	25.14734348	42.63206988	34.79347655	28.79989774	42.22920262	77.29175167	68.8765075	66.0250044	127.1705385	37.08082536	98.46077833	37.08082536	32.25760762	25.51151346	35.21754143	58.57854571	66.0250044	67.74720702	27.13856277	39.62909139
yddE	496.1189738	522.5614798	609.3732012	638.4667333	615.2893929	560.0882964	548.2572452	560.0882964	431.9385131	613.5240988	456.7724024	496.1189738	473.5688155	917.973244	717.6389048	611.033856	839.2519929	818.7477298	802.1393988	689.7463905	587.8323857	693.3933595	676.4472083	577.7039595	816.6019298	667.3882893	502.7766869	618.5008798	498.6038762	477.5292214	667.3882893	560.7810012	599.0861012	713.7506143	473.5688155	590.2796095	495.475625	592.6356464	637.6524274	504.0575976	997.4326262	459.4172976
yddG	659.8911393	654.2975845	461.4718167	363.2021893	641.1035	432.7571917	342.0347821	575.1777512	424.6721702	268.8876452	385.8413071	349.4574095	537.566069	418.0726738	705.6307643	746.8079167	450.7903298	496.9225786	435.7335274	454.1086976	581.0278929	404.4317131	708.4902821	692.3993048	458.8760964	631.4333786	569.4574548	658.148269	581.8355786	641.1035	708.4902821	277.6982048	756.7480179	456.2715071	303.6366655	381.2420345	409.8452714	466.8085905	356.1179631	414.8782369	229.6923369	250.9663083
yddH	16.34290904	14.9349992	30.34375333	59.43498179	17.58631785	13.65325989	37.29718619	23.8660805	16.31659173	27.94948799	20.2393356	17.74699965	14.99737498	15.83707992	13.82466867	14.38287449	17.0989798	10.6590065	34.55344321	18.71987224	27.80631643	11.59514294	22.99036863	28.90596276	23.69023564	26.73081702	8.61421994	19.35991126	20.52195577	22.42267824	22.76678989	19.26956361	12.86534045	27.59094571	29.18480062	15.13286283	14.78653518	22.50832289	9.236099024	8.167158845	15.27325256	9.928770679
yddJ	4.735437119	5.456576952	4.909861833	8.316362405	8.753700262	7.141653952	9.015214857	11.83373998	8.388748786	8.535323202	8.146757452	5.430752905	4.89836819	7.102323667	8.167158845	8.002539952	5.62927275	5.058177381	7.202863988	9.790354333	9.706405238	8.753700262	7.281475417	4.839728488	9.214831893	9.72540475	4.944238821	7.905766214	5.284660798	5.746731179	13.91239164	6.84177819	9.092903702	13.00105408	8.109250548	6.50571725	8.515852702	10.06846037	15.8931409	6.073535476	7.533712429	9.604329452
yddK	6.84177819	4.922139798	6.313676274	6.088802631	7.244796845	8.039541048	9.393855036	8.002539952	5.48265731	7.29675325	5.496932667	4.798374976	5.340668405	6.548482619	6.993712595	7.102323667	7.034742143	6.287647595	6.693136631	8.167158845	6.905958607	9.092903702	7.702653298	8.535323202	5.76157344	6.71138875	5.068772917	5.206237345	6.993712595	4.966414238	13.0497166	8.424534048	6.161507905	9.032634083	6.623727893	5.095379964	13.72642414	6.313676274	7.375974012	9.524874226	5.648010857	7.661999655
yddL	6.17475944	7.712596583	7.888939964	6.740609417	7.281475417	6.84177819	5.389990012	7.905766214	5.995393369	6.260118631	6.84177819	5.995393369	6.039983643	7.840216083	5.509123821	5.76157344	6.115755357	5.169830202	5.958320726	6.007009964	5.206237345	5.041157274	5.236457143	6.17475944	7.121867405	5.18295994	8.039541048	6.088802631	9.454078714	8.632808369	8.925835917	7.567022464	5.48265731	9.682011548	7.645547667	6.780066631	6.794990048	7.791913345	6.019107583	6.491639298	5.703818679	6.477371286
yddM	438.5088417	457.6617274	622.1865893	1075.044544	535.4339833	603.1847476	738.2318714	697.0729976	490.3115214	704.7467702	656.08275	655.0158738	531.8459667	748.4649976	557.2139214	567.8910083	588.6283679	471.4922655	926.2950631	832.5777536	815.7387833	714.6269357	793.5833345	652.3258179	649.526431	566.629656	504.0575976	525.3591726	513.4711786	487.0170083	576.2137476	601.4972726	467.4768214	737.1714238	838.3475702	509.3327833	534.7995333	602.4069655	448.451244	568.62005	706.6476083	492.3298488
yddV	340.4399369	330.0642524	506.4648357	734.7582952	619.130994	237.1262048	458.3035702	416.752519	316.3233119	266.0908798	229.6923369	342.0347821	358.7680774	173.2189455	240.932525	164.9157658	116.1938999	200.098847	1143.209142	419.9072012	406.3852679	501.4195643	208.3115	568.62005	225.3370071	124.6195163	510.0369929	535.4339833	571.2916155	352.0302845	254.5266107	152.5858179	280.8554107	445.5433238	135.3327729	80.31884179	298.8788131	293.140431	222.9208238	264.5330595	737.1714238	146.4007271
yddW	472.224769	443.1165321	340.4399369	180.9843161	436.3611071	326.2154643	248.2507	371.4521417	315.1988964	352.0302845	396.6304345	292.6737464	363.2021893	431.9385131	422.0163512	428.3247286	458.8760964	416.752519	286.7283012	369.2307226	312.7689548	289.5778667	246.6881786	357.4202905	398.6949821	288.18745	389.3861405	356.1179631	401.820344	405.036406	268.3488893	290.5794071	717.6389048	357.4202905	137.0627883	419.9072012	325.746619	327.2792929	366.9494833	333.5371405	406.3852679	162.1234224
ydeA	198.525931	198.8752095	260.8466702	261.2930845	194.1444774	444.6186464	257.7646857	260.4279083	194.1444774	316.3233119	162.1234224	106.7389368	216.633631	118.9272995	382.1266714	316.3233119	422.0163512	289.5778667	659.8911393	319.6597238	180.3058714	274.2909012	248.2507	244.1675286	292.1138583	458.3035702	152.5858179	276.3066179	221.7831667	231.7664452	266.9163027	667.3882893	133.3398814	159.2208594	158.3915377	260.0295452	236.3929477	313.3903976	459.9403869	447.2018274	131.6246995	194.4877036
ydeE	111.3981643	101.0573146	123.6890492	169.1017817	182.9189202	130.5562523	181.8601262	169.7564379	131.8794429	244.5607199	101.279769	124.6195163	118.4834893	149.9415118	191.3078714	158.3915377	105.1179538	154.0174338	113.8933023	164.6390894	138.1468375	151.0053329	77.58539929	100.8517646	215.6697988	219.5639536	102.3925931	126.8962663	100.2250661	150.7147425	213.0127179	218.0422976	123.4349787	379.4233274	196.0409226	154.0174338	124.6195163	183.4967774	233.8049095	666.6267429	94.61213214	123.6890492
ydeH	283.2459452	274.2909012	704.7467702	514.9392988	543.34	993.4030917	1047.312592	849.1610679	997.4326262	1471.164237	4085.419488	424.6721702	1193.03645	1035.427275	2187.607571	659.1050714	10002.38061	2703.840881	882.6319476	638.4667333	388.7465476	863.0282667	945.0903452	1197.670137	629.6883655	532.7535524	628.7743607	497.8681679	405.036406	516.200456	978.7452619	332.5419667	362.5373345	1962.700262	655.0158738	754.1449774	547.7114786	621.5658464	435.1973905	365.7504202	2035.785762	537.566069
ydeI	819.9132036	805.0527155	3038.170036	12448.23558	3103.920571	2002.181012	3064.735774	2078.295929	3345.553631	6687.871595	4743.079214	1215.321289	1786.728012	544.7641095	967.5972964	1218.717268	1511.766346	1429.147599	20821.96571	1164.153946	1712.75725	1356.481025	20976.25619	13054.73557	947.1421024	7750.902274	2309.810738	1301.84459	1342.288614	1122.855848	1590.01577	841.4049393	914.66875	7077.18475	11560.1759	958.4875262	1622.312607	637.6524274	1628.96625	1329.625549	2526.586202	2044.953226
ydeJ	150.2071464	159.5015693	243.7193464	695.3811774	226.4628881	205.7763643	226.4628881	267.9074464	263.1101071	280.2223369	358.059025	190.1044679	222.2212739	158.645209	188.0754488	202.3638988	211.2350745	191.046756	429.1213214	166.9314652	227.8696595	200.4678464	288.18745	463.0861464	168.0236956	204.2605726	299.3184429	191.046756	214.7930107	181.8601262	186.5108726	112.4372229	208.0092845	446.3061452	406.3852679	232.6878881	270.4298083	133.9072789	104.4329852	141.6297086	247.0813119	208.0092845
ydeK	56.13551298	53.74811071	50.55373	85.71397274	48.91021107	44.19498869	54.17775655	83.67505583	43.02837357	42.72443429	55.85040071	44.26848226	37.985235	52.9667506	52.8679456	46.14542512	39.4309631	55.47050071	77.58539929	48.620235	48.29391631	42.35730726	50.82357583	65.22103774	86.59471869	48.82773536	39.56173989	71.15485464	52.10976512	57.28092488	89.2088881	36.81836179	53.0450781	76.69515167	93.56687762	43.02837357	50.10193095	69.5269831	38.17009125	52.67519583	56.03106571	46.62150607
ydeM	18.10794106	11.19851806	16.48590952	19.23358513	18.2050772	28.1995578	21.13477192	24.00552045	46.62150607	73.41087738	21.13477192	21.35814671	19.9253713	28.29203798	26.17919393	20.05186398	21.63577213	23.35394393	25.06104492	23.35394393	17.12741325	21.51849849	20.65872102	23.10565905	25.14734348	19.73102126	22.42267824	28.35407015	27.23928262	28.90596276	32.86121607	19.53079606	30.41036667	34.35049587	18.54216674	17.87727912	27.8592519	27.27962095	26.4471294	28.29203798	32.49548012	15.08264585
ydeN	95.02932083	91.99834083	40.25496393	22.3407013	94.43119214	29.25067083	36.41472333	82.30594333	225.3370071	266.9163027	144.900996	134.1898164	141.3892446	45.09318917	40.32750131	110.4976935	50.6482194	65.1092069	22.29714813	54.68283595	48.21711405	38.05113583	66.44865417	88.47648036	52.10976512	35.05544964	103.9296749	55.47050071	76.3864025	97.83161631	42.13937214	15.13286283	310.1218321	30.23855095	25.06104492	73.78666655	66.79033321	45.25296679	28.57623694	48.620235	46.27734357	60.1379584
ydeO	22.16305751	23.76998994	26.54804512	51.93152345	108.7872669	18.74371435	64.08604869	29.14238783	34.73329906	12678.6553	87.59648	27.63725083	40.32750131	18.2050772	46.88119619	123.6890492	40.52435298	24.91236637	23.29804346	25.19707388	22.88680132	30.41036667	18.74371435	33.29810464	110.2815223	38.80425488	43.77155464	35.42768286	32.02213869	53.29110001	51.83135036	56.8676875	46.68428702	71.61854155	26.88329521	156.3468633	99.95451774	28.85880902	157.6470846	35.70767333	68.63671929	27.54300936
ydeP	94.05936964	99.77917583	70.35277143	116.5001376	177.8138214	78.02443036	109.0655183	105.354923	71.47166798	13789.24687	370.8078095	85.54608976	147.5443723	80.75095643	161.4324336	273.866181	131.0599563	106.5325383	62.81758595	65.33617679	84.66218262	91.01259179	57.78973167	82.62091643	134.1898164	79.26384214	101.9471194	116.5001376	98.46077833	146.7155218	356.1179631	331.2578821	103.45907	808.1075929	83.82350583	612.3968595	252.2966012	89.2088881	332.5419667	131.348732	203.9385857	179.3399631
ydeQ	18.4361026	16.12273573	15.63564073	19.73102126	14.6780282	56.62694964	22.55777795	41.95151286	17.99794799	31.73057012	17.84283198	11.00253077	18.40069037	18.6563722	24.27982146	18.71987224	35.9004556	26.17919393	18.80606479	17.94599029	20.52195577	18.12980369	17.78179619	16.428928	18.40069037	24.91236637	23.4915196	20.85912661	19.38808996	29.02150798	360.8570262	278.8041667	40.59185167	791.5857929	15.46045968	34.79347655	51.93152345	22.80629558	91.01259179	26.29006596	32.13501298	52.20586965
ydeR	15.7191497	18.04894169	14.70241289	24.56758635	15.53019146	62.13949262	27.08461488	36.15248345	15.10898237	31.30000512	18.96772951	12.1853666	18.57284171	16.57362329	32.13501298	29.83237226	34.85244012	26.07404381	22.55777795	23.64337468	23.52827679	28.00437857	13.26254089	22.50832289	24.75461107	17.6585202	25.73525762	27.27962095	26.07404381	34.60222679	282.8040833	222.5798945	38.98707881	618.5008798	20.36579813	36.69033714	51.75482024	21.94972842	86.96439476	25.14734348	34.73329906	51.257365
ydeS	29.53376452	27.23928262	21.56077377	23.03948164	16.40085226	117.0551302	36.69033714	58.96561619	28.57623694	42.94684357	23.14494323	16.00514774	26.83924714	23.24853015	44.65508131	27.27962095	94.23443179	48.13999905	23.90414675	23.40557854	21.05741889	24.12848494	27.59094571	18.68716458	29.9389375	22.16305751	46.35995	35.95546893	23.64337468	28.79989774	413.7094619	469.4248274	59.11446321	1359.836771	19.84894145	66.23892286	87.14743821	26.34701881	126.8962663	36.3307325	58.67583917	113.185661
ydeT	24.56758635	28.47332155	23.40557854	23.95423607	18.6563722	121.6943243	41.45651679	53.14046274	18.2050772	51.49632429	23.76998994	18.96772951	29.0753475	24.82372674	56.21985095	29.66317048	114.9662467	52.10976512	23.4915196	26.22836131	25.51151346	34.13417917	20.2393356	16.9019153	31.90760874	22.25295132	46.82200524	32.38506143	30.70838393	33.10854548	411.2255893	532.251525	75.75274095	1596.999688	22.2089939	95.6934425	72.97303167	29.78426395	120.0303842	35.29689679	58.02763845	106.2674212
ydeU	188.6685869	182.5769737	194.1444774	210.4800405	181.5929368	238.2725524	213.8673464	213.4796125	162.1234224	208.9727714	285.7058429	154.976293	154.0174338	489.6225321	236.6964774	181.2857536	197.1476179	246.6881786	251.4851417	240.0624095	200.8115202	208.6135333	148.5018632	168.4385787	242.3918024	166.1940732	164.9157658	179.9358202	151.0053329	189.0480167	206.9280607	269.3645762	232.2533774	348.8331917	218.0422976	200.8115202	147.2556877	204.2605726	158.3915377	179.3399631	319.0356952	135.039045
ydeV	143.4967358	140.5514763	131.348732	145.2243306	119.5503739	126.5279489	118.9272995	147.8844767	104.1696045	105.1179538	184.8430774	95.47015929	125.8795839	189.3882048	138.9766356	128.6478807	157.0371967	147.8844767	140.328329	126.1932283	116.1938999	121.208833	119.1889014	131.6246995	133.3398814	111.3981643	138.429235	150.2071464	129.7749045	112.926284	139.8020086	127.7471255	155.2912575	160.7458498	100.2250661	146.9924979	117.7773724	117.9658836	114.1986865	113.6654902	142.0339219	82.30594333
ydeW	263.6407512	268.8876452	227.4967155	255.3970655	220.3172595	219.5639536	183.8829631	314.6070071	223.7747583	206.5092369	335.9025774	249.1400226	233.0717429	248.2507	266.4898048	265.0788012	285.7058429	241.3372964	281.4560939	206.5092369	265.5154714	212.2160988	285.7058429	280.2223369	319.6597238	202.3638988	286.2296417	262.642919	242.0726976	242.3918024	284.142531	204.9477643	251.8719952	277.2672702	228.6641524	163.0747795	225.6737714	265.5154714	184.8430774	269.8191679	189.0480167	235.0033679
ydfA	16.09035448	16.03131856	17.74699965	18.3338268	22.99036863	14.99737498	15.97679062	13.17726581	23.14494323	15.13286283	14.45689133	18.61736431	16.93754908	13.40402921	19.16902508	24.96179506	19.68933535	12.56334055	15.50306744	21.81698789	26.60390054	23.40557854	17.91257025	15.35840946	22.63815361	18.40069037	6.760641833	12.60648773	16.93754908	23.35394393	16.09035448	24.61570964	15.13286283	19.77361007	15.22274258	15.60640674	13.82466867	14.78653518	23.1975806	22.50832289	17.78179619	19.59791635
